from,to,wind_hours,point_distance_km,cell_distance_km
113,59,445.63026325825206,1248.2456209880565,1248.9560493143624
1,60,598.4261577894301,1687.4056585900137,1686.9206586359355
2,60,599.3191206413604,1688.0337647300314,1690.6861753237795
3,60,588.1987945286744,1665.2442076687323,1667.8655861189739
4,60,588.1987945286744,1665.0323868819698,1667.8655861189739
5,60,623.048850299223,2111.792550827641,2113.1452893737146
6,60,1447.5953623240016,3746.9549850713606,3748.2694109999716
7,60,1447.5953623240016,3745.9028755383893,3748.2694109999716
8,60,1545.3885809130536,4174.781074225112,4176.352245800705
9,60,1225.4802001369164,1861.6068209047537,1861.736179331377
10,60,648.7629820599055,1858.1363325273157,1859.457435644343
11,60,670.6016623145703,1852.5042775779546,1854.9825655569114
12,60,672.8094458080861,1858.7066209719412,1859.5281622886419
13,60,644.0265185714157,1894.5635075331313,1895.9134355172994
14,60,639.438256969678,1886.4695193701991,1887.0890028748045
15,60,607.8815199428716,1822.8532926490634,1824.364145003771
16,60,604.8548117743464,1821.399668720859,1824.6276377973013
17,60,980.772496954388,1612.5298729789029,1611.565426247902
18,60,1465.4797926594001,3716.9297908195153,3717.9862888507787
19,60,928.6365634904517,2280.4431458167883,2280.4675582361574
20,60,935.125370837896,2280.4336379869055,2284.3102358655665
21,60,937.3421046353099,2249.971962792863,2252.3203932235174
22,60,934.5012997036719,2243.5335599363216,2243.8866763121077
23,60,933.2585889964649,2226.9057300143236,2226.3323026745798
24,60,933.2585889964649,2226.956397972378,2226.3323026745798
25,60,536.4126358705704,1501.440013619223,1501.9233053421647
26,60,664.2304235092242,1141.6926205456089,1142.4711946828918
27,60,664.2304235092242,1142.8896554587095,1142.4711946828918
28,60,664.9413898222799,1141.3904040242119,1138.64299437759
29,60,668.2233025727911,1129.7474001976834,1132.0968410567896
30,60,702.7677249141316,1228.1415178799277,1229.0726769323123
31,60,708.1470947067644,1240.5930237556015,1245.2919739561564
32,60,707.0367703144016,1240.534946942614,1241.5479860902667
33,60,592.0527785905844,1031.4521345241906,1035.1974567559027
34,60,1123.9634718763239,1792.2044401521614,1792.3505871978587
35,60,1165.2608976490303,1822.665623124416,1823.5248962858489
36,60,142.93374450008457,328.39263438433596,331.78848283255985
37,60,1467.8180300541628,3614.0364111597887,3616.145783168168
38,60,852.2231435828367,1687.7967354945354,1682.8142973532795
39,60,1007.343389622982,2379.360384746909,2378.9666435937165
40,60,1000.9956188041,2180.7353395514324,2176.316401574978
41,60,986.5020962477616,2173.1786205758694,2171.825073418688
42,60,1061.489147410951,1550.2923253933814,1547.9644936007246
43,60,1106.6943035701224,4093.49145330253,4091.7637829212304
44,60,1194.8319550269464,1850.066949808264,1844.8478190769456
45,60,1413.8737781157383,3785.076682563347,3787.5522437866985
46,60,1038.6931214822746,1942.8361714649905,1942.2471193422648
47,60,813.9599722870907,1873.4430503087224,1869.9500835506458
48,60,377.38698953207404,855.716483904105,852.2211800047446
49,60,377.10285426593015,861.1043440749315,858.2020551944805
50,60,1106.608119315693,4075.9157253115895,4075.272295931385
51,60,890.1099963873271,1751.265499956652,1751.0752641341971
52,60,323.2923480647817,476.3321133780568,473.51684115227806
53,60,324.9835679732592,482.7950792374894,482.6420256938733
54,60,339.06702433974016,497.8815570452318,497.9262645988784
55,60,339.06702433974016,501.29424863366745,497.9262645988784
56,60,379.7474017509456,660.4941346697299,660.3176145712249
57,60,377.67147026032035,660.1283184519842,655.5422120391711
58,60,1006.8564006513185,1571.71078007595,1568.4081664566704
59,60,84.8142461688526,70.35722200321572,70.06512843276941
60,60,0,0,0
61,60,686.5025952514677,1520.7421783109849,1519.9740902724748
62,60,711.7147094111101,1442.6384890411603,1440.5471441911338
63,60,714.5822992511027,1441.404195998108,1442.2245410377382
64,60,450.34883369759467,1325.8823113311691,1328.4000789195798
65,60,417.96482058354314,1252.4554820739022,1256.7789424540474
66,60,416.7815838985604,1255.416254545976,1255.337516554962
67,60,415.9600840298923,1184.1333637802093,1186.7881454405297
68,60,415.44855411290985,1180.4869395405808,1183.7747561062672
69,60,1204.6449739302761,1778.2558002649882,1775.1154483043888
70,60,1203.2229764711403,1772.8912104711915,1771.2814895084214
71,60,664.2304235092242,1142.552418996764,1142.4711946828918
72,60,192.2761282607175,463.8682923662118,467.7760567544173
73,60,545.0390351956266,1307.3520816136222,1304.4442331238229
74,60,480.3297343768732,867.4975291428294,863.8944805972528
75,60,478.59536849276236,861.7241317916591,858.2645487080819
76,60,464.1045307495994,839.3617188177503,835.2423877323134
77,60,476.8152446403961,853.1308820298818,848.6672518428691
78,60,670.6961825706244,1597.0659831129092,1596.6759644395079
79,60,743.4585831093802,2154.3343966029292,2155.90521331468
80,60,743.4585831093802,2153.649507022604,2155.90521331468
81,60,727.9508884698837,2102.0551098838396,2105.675363605766
82,60,728.6328729968266,2102.6475906863975,2103.3735543434245
83,60,991.8427845205382,1487.1563980614421,1487.4090334857626
84,60,1013.0417269294084,2195.692103101192,2193.3601352073724
85,60,912.932476883004,2483.3409565933184,2482.8900139104426
86,60,912.932476883004,2482.569388797428,2482.8900139104426
87,60,914.0638179332509,2482.807289402149,2486.537101561789
88,60,645.8085322545988,1126.2976865271517,1124.2414316229865
89,60,991.8216321850294,1615.387894907009,1615.7390580883477
90,60,1052.0218621601496,1726.0226363774395,1723.7145228551879
91,60,980.1848088120802,2311.963866696897,2313.878992960501
92,60,960.8560473552126,2282.775966402766,2281.7527617191777
93,60,937.4022995878936,2143.352030662315,2142.2869989355418
94,60,306.3968254052014,397.68855156913213,394.2105302017697
95,60,558.0149701278752,959.7104867731252,957.152884546198
96,60,855.2086959162843,1657.292370981383,1655.2941185651798
97,60,1573.5040882948622,3860.201724423574,3862.6965323191685
98,60,333.2885578375141,430.33361051653975,428.8287013766618
99,60,612.8213261640151,1859.4498047796258,1855.7769495710215
100,60,657.8628404197464,1782.7068553582262,1783.56367994982
101,60,660.2673139923139,1791.1713763470261,1790.4797728089957
102,60,623.4728752911171,1740.486214838971,1740.6171476215552
103,60,352.13200084203345,856.4114617774841,853.7711935457045
104,60,294.380599902901,411.45094721659024,406.8166793588881
105,60,1017.9192968891842,1584.0196360844768,1582.2423036585308
106,60,1006.8564006513185,1570.2142460268292,1568.4081664566704
107,60,146.26039099422147,338.16827091501057,340.4762832094777
108,60,615.5841917465277,2083.367908768436,2087.903753697033
109,60,555.7278926969745,1102.4442672901596,1104.9230356133037
110,60,544.244595565912,1090.1207001339026,1091.9600018117644
111,60,552.4531849731901,1046.2421330114578,1046.9511104135495
112,60,556.5798779232545,1047.0134384322491,1047.308827621587
113,60,420.9934185583614,1232.351602712116,1233.217574322464
1,61,1329.331623278084,1860.778693757287,1856.7901064834473
2,61,1330.123367490666,1860.2781872503717,1857.9817881883318
3,61,1317.310739214284,1833.6292236431307,1833.2988921908095
4,61,1317.310739214284,1832.8640611583169,1833.2988921908095
5,61,620.8068127996609,1356.1462405171262,1354.2770739407742
6,61,1222.7983869830925,3882.7831458171695,3882.6908649119164
7,61,1222.7983869830925,3881.572062432245,3882.6908649119164
8,61,1320.5905843789799,4539.1557558191525,4538.892232003684
9,61,1736.8870894137178,3234.2083537074404,3234.620362431394
10,61,1007.1416465896723,1504.4503541395895,1501.5147835555351
11,61,970.7778476960234,1473.3329922335124,1471.0275811746
12,61,969.7622792978297,1473.661063231094,1473.7824681940237
13,61,973.1714180589611,1551.5707865288484,1550.9178226113972
14,61,992.8980296736054,1551.8083928015092,1551.0610845165104
15,61,1101.7376745319827,1516.201344686808,1514.615098532206
16,61,1108.977193587087,1517.4262028618646,1520.3624907671513
17,61,1551.6983671807172,2720.4264776028326,2719.0546175327736
18,61,1240.6828173184906,3875.435871539902,3873.8827282991438
19,61,515.3752590242451,926.0079027137857,927.4178586084088
20,61,513.0073156331163,924.145948299222,928.1464253903446
21,61,495.7717376650945,887.3975211704521,889.8486417156715
22,61,495.21063675033565,882.3638691614213,883.6509242711911
23,61,487.85333293988185,866.1718146795853,866.566058467489
24,61,487.85333293988185,866.3666884390307,866.566058467489
25,61,1007.1166796921107,1193.3017349764932,1195.2651724024424
26,61,793.9614457824417,388.4297284414687,385.97993319864275
27,61,793.9614457824417,386.6208704652671,385.97993319864275
28,61,793.2952503809753,389.0706967767251,390.60037811154723
29,61,782.7938594654735,404.59431851460243,401.3158388047232
30,61,560.5885333309177,319.559696331935,318.7315277232962
31,61,496.60256351731925,306.2067967351876,301.1584323078705
32,61,513.9154252576069,307.0780472803989,306.2647894217526
33,61,854.9337036838709,493.2762528767754,488.6857628699434
34,61,1628.6615151027847,3079.678169003957,3080.218962350733
35,61,1628.317668625494,3111.2255179223644,3111.838532590982
36,61,1331.1592624311206,1299.7587704195453,1297.3317189144386
37,61,1243.0210547132535,3726.4581891833027,3725.1137647908745
38,61,1222.475481378607,2054.9555725652585,2051.9567111243637
39,61,1117.4387297102555,2827.290512746099,2825.7453521798934
40,61,1131.4242020950824,2668.97413539985,2665.064779690159
41,61,1118.480842760402,2649.6102847164857,2646.9718786084386
42,61,1546.0727283052458,2314.478926385944,2314.021703863388
43,61,1169.4308975166468,4689.26271278075,4687.624291885992
44,61,1668.75051104919,3167.0550202957575,3162.4836021719443
45,61,1189.0768027748293,3875.3366857977194,3874.058873686683
46,61,1199.412840432593,2404.75827915012,2405.7189292857106
47,61,470.3669284052342,667.2970411519501,665.4280096409043
48,61,1219.0223877474623,1115.507753001575,1112.8471759233162
49,61,1222.9490007355646,1120.335307918462,1118.1109818202087
50,61,1169.3447132622173,4667.223803152657,4667.674322727509
51,61,1163.1246573616831,2056.716235013027,2055.1115054105408
52,61,1842.8740747979973,1938.5224928879609,1935.6583964983042
53,61,1844.5652947064748,1945.8499766230796,1947.0914114247578
54,61,1858.6487510729555,1956.6081843513568,1955.5619897355373
55,61,1858.6487510729555,1959.7777564130413,1955.5619897355373
56,61,1861.4722070270197,2110.182633328519,2109.6015837851774
57,61,1862.2573070669248,2108.8073148153944,2105.032984795966
58,61,1559.075813001108,2533.0037935422515,2528.8193715647885
59,61,1597.9303462380124,1567.8468529382108,1566.6914959990152
60,61,1532.7965002665362,1520.7421783109849,1519.9740902724748
61,61,0,0,0
62,61,1349.7692853145693,1841.2361299569745,1840.5563793677256
63,61,1348.335525949434,1846.350560952828,1845.98537449274
64,61,679.0348313399516,685.1514678468969,681.0633260939566
65,61,892.3090986043013,816.3682153623014,815.7043708422798
66,61,892.5053182979806,820.323328160604,822.5383354603713
67,61,837.8018274267048,759.9589471817907,757.3897282795984
68,61,830.8445672764744,753.3765377273987,750.1590585600529
69,61,1470.6499926161857,2702.8685117801033,2698.772205597481
70,61,1472.7049348735925,2693.0933293062494,2693.315314426728
71,61,793.9614457824417,386.9127681462205,385.97993319864275
72,61,1230.0230344565016,1176.1494957885193,1174.7912263035143
73,61,951.4916213968196,973.1666142593252,970.599076860702
74,61,1834.2349899771,2300.9276157127565,2296.4952076957684
75,61,1837.6798143116973,2296.3906829441094,2293.4717503995184
76,61,1864.073989375894,2290.036642539234,2285.3422877466123
77,61,1877.3821794540106,2306.7139353377497,2302.792433423479
78,61,246.70886626208016,342.06893359758635,340.75313477666913
79,61,603.23109558092,1151.8413394190677,1153.3154889629832
80,61,603.23109558092,1151.301787208445,1153.3154889629832
81,61,587.7855731457392,1148.9648533333173,1150.5070728689923
82,61,589.36443817053,1153.671499077536,1153.5197434095992
83,61,1545.076188094614,2241.551972673431,2241.4687954119017
84,61,1140.87137712513,2692.232239494461,2689.6765896969637
85,61,483.87415039253966,1181.594714736872,1181.8068432397326
86,61,483.87415039253966,1181.9472620020524,1181.8068432397326
87,61,479.1206681407787,1180.3563889545442,1182.413151459009
88,61,817.1688682256571,400.30672117823775,401.3238167851825
89,61,1562.0801422502348,2711.2875543265664,2711.3317042585736
90,61,1503.7979212874732,2847.9827329235113,2845.3496439063324
91,61,472.65276452648794,920.4618432276769,923.1156861481544
92,61,449.06209271537597,880.8944639035283,880.8689278552323
93,61,442.41787242192567,717.9814786041378,718.6378090334832
94,61,1758.5831215783091,1809.2806157645703,1803.903673172169
95,61,898.0978445668981,602.3622467408945,603.1867576036059
96,61,1254.8047133219375,2070.80856024212,2067.7615179592194
97,61,1348.7071129539527,4154.232799795012,4155.533931245076
98,61,1765.6180869362715,1825.605502137045,1824.4146377513764
99,61,854.1216735255097,1437.1836450666908,1433.0352258592789
100,61,971.0486221110029,1652.7848944930306,1653.966583925613
101,61,965.8696265886314,1657.4291958917831,1657.9109282614602
102,61,1015.3182359199315,1594.8698486364613,1595.9905221782349
103,61,1318.9322333862153,1238.1394811098642,1237.0312759034393
104,61,1813.9623266361164,1857.6769269478464,1853.3750727367799
105,61,1555.7843721916968,2539.287617179411,2536.956691346562
106,61,1559.075813001108,2531.5404192060087,2528.8193715647885
107,61,1322.7778231447344,1289.3308427874547,1285.760447461973
108,61,632.1707535484597,1338.0033675302295,1337.95771466135
109,61,823.1193162091665,421.6161405117761,418.4262298582262
110,61,814.9404142073531,440.02508056235956,437.85637543711914
111,61,878.6617697490834,475.03419261111134,473.8601904359485
112,61,874.7189643193184,473.9037202312107,472.9971890046345
113,61,839.1766204114988,751.5333487737115,747.9491915046771
1,62,1151.6667930414003,3011.311011836246,3008.143380748209
2,62,1152.5597558933307,3011.6214369570716,3011.3916860956674
3,62,1141.4394297806446,2985.472182824312,2985.8758904574056
4,62,1141.4394297806446,2985.0549608580945,2985.8758904574056
5,62,1145.401891869372,3049.89704889921,3048.5811482966396
6,62,1969.9484038941491,5137.2643415661705,5136.590124226199
7,62,1969.9484038941491,5136.158767766331,5136.590124226199
8,62,2067.7416224832014,5608.290530351992,5607.760747231773
9,62,1081.8218227315576,1886.6618470672051,1887.438569651901
10,62,1192.7023429010733,2984.8678249426234,2983.194513393763
11,62,1214.5345562168013,2966.251453877894,2965.6045490997217
12,62,1216.7423397103173,2970.3114963052585,2969.806445898436
13,62,1190.190817834298,3030.4704515175495,3029.8989851277156
14,62,1185.5548730118994,3025.4419393212806,3024.361003107651
15,62,1152.5893494424488,2967.80649204157,2966.911566999914
16,62,1150.5052512970585,2967.4377735671324,2969.774223067268
17,62,867.2594019448761,1138.715724769985,1136.7371779541286
18,62,1987.8328342295476,5111.892772820915,5110.685036245603
19,62,1366.3248753861712,2763.137978330339,2764.0184194098388
20,62,1372.8136827336157,2761.0036006892615,2764.2031094051276
21,62,1371.2440844803978,2724.0158934616684,2725.6896669014877
22,62,1368.40327954876,2719.352223597203,2720.037292155583
23,62,1367.160568841553,2703.6103429435343,2703.422798086799
24,62,1367.160568841553,2703.8242758972597,2703.422798086799
25,62,674.1596279497935,767.1933075868731,766.1054233538146
26,62,963.6035156291027,1559.5425030842514,1562.7224209632252
27,62,963.6035156291027,1562.4206213209225,1562.7224209632252
28,62,964.3144819421585,1558.1824627572257,1557.6638624330917
29,62,967.5963946926696,1538.9535227181727,1540.284745107442
30,62,1002.1408170340102,1569.2515847863692,1567.8760085173865
31,62,1007.5201868266429,1579.6521015746757,1581.821349021426
32,62,1006.4098624342801,1578.0341433785106,1576.5878801034426
33,62,891.4258707104632,1525.7428981123767,1527.2994158615238
34,62,973.596248420624,1627.0679805279187,1627.7334177108576
35,62,973.2524019433332,1653.2968301750466,1653.1225868607253
36,62,678.2740560581748,1632.7320210413548,1633.4555003001828
37,62,1990.1710716243101,4996.528870194461,4996.172384655709
38,62,143.89079806137673,256.3778624396398,253.46485028004884
39,62,503.29110946746266,1033.6135171865665,1033.8373883576753
40,62,470.89940658267017,852.3752923135806,849.302113659308
41,62,453.871378769496,836.3436343917319,835.2828587597995
42,62,535.7747336560835,552.8979609153921,553.4354196338138
43,62,779.1332996515107,2885.0904855240674,2884.468590987176
44,62,1013.685244367029,1739.5772525066816,1736.7168976385121
45,62,1936.2268196858859,5165.033723929244,5164.962875244629
46,62,377.14521552338005,584.2481146961421,585.926296727021
47,62,1083.6184350801482,1631.8135077335087,1630.0906013392769
48,62,549.3020509307563,830.767051020361,833.6888882420072
49,62,545.002836010415,823.0744385328926,825.2075752228437
50,62,775.9278982266496,2864.160014362735,2865.343179622097
51,62,182.5139734648987,309.55323076445194,311.2496970636443
52,62,806.6462600957499,1354.9001624303044,1353.5943421003406
53,62,809.236835261177,1358.306863520812,1361.055441597889
54,62,802.5430526876695,1351.326987597089,1348.1547818221409
55,62,802.5430526876695,1351.4971530830574,1348.1547818221409
56,62,815.6549760636481,1373.3242175781959,1371.7309544089517
57,62,812.6629463654181,1370.6050158394582,1370.709592584532
58,62,661.7068454133184,863.422589734433,859.1345780559661
59,62,853.22919131848,1504.9203685929385,1502.6578373898483
60,62,785.2654141127905,1442.6384890411603,1440.5471441911338
61,62,1018.6130113904203,1841.2361299569745,1840.5563793677256
62,62,0,0,0
63,62,7.033062782406475,7.327578129509676,7.327974858570486
64,62,916.0942920117183,2179.884421103855,2178.5627915963773
65,62,884.7814068000989,2204.495899781473,2206.7834581009984
66,62,883.8289338939986,2209.345863183348,2209.85702164621
67,62,881.6771086779416,2110.611822976709,2110.4895390125025
68,62,881.0347571955916,2102.955705265035,2102.965454053371
69,62,657.6128718519615,964.120989500308,959.851215486435
70,62,654.3055061049238,953.0733872337138,954.2628436570147
71,62,963.6035156291027,1562.3936051767148,1562.7224209632252
72,62,710.0442897635418,1679.2057802727566,1681.9299957174762
73,62,745.3483086612522,890.1006062230813,891.577326753411
74,62,892.8258559856442,1410.1049674847127,1405.8559178847436
75,62,896.2706803202418,1410.9057898150754,1410.4491890920758
76,62,922.664855384438,1446.0016616745806,1442.2245410377382
77,62,936.0070668372392,1460.912482738654,1460.3004275635658
78,62,1012.5949004867305,2136.0605463986353,2134.4476175726554
79,62,1196.3138049133763,2936.350724598266,2937.2308089279104
80,62,1196.3138049133763,2935.7224231762584,2937.2308089279104
81,62,1180.8061102738795,2914.277489106314,2916.0301210278235
82,62,1182.3849752986705,2917.6828865924876,2917.1268119366327
83,62,513.3668392415657,496.37777450703004,495.4345193551413
84,62,486.1026295773662,873.839210720385,872.4115667255403
85,62,1356.886650143163,3021.319546146316,3020.8935063322
86,62,1356.886650143163,3021.7665061545467,3020.8935063322
87,62,1358.0179911934097,3020.0310998192963,3021.2140132509808
88,62,945.1816243744775,1564.8475081315619,1564.3862530175606
89,62,847.8162257019129,1119.4963222240733,1118.6508167783609
90,62,848.7326546053122,1248.1008085504736,1245.299816019631
91,62,1402.347374723609,2748.6660485792527,2750.6669843089967
92,62,1382.9809038037774,2707.0939195944793,2706.6241866565656
93,62,1198.5131077182643,2017.6967895698556,2016.0380351136773
94,62,792.2616019423866,1252.8534933058463,1248.9218491007625
95,62,857.3880622477536,1377.8062720461417,1377.8551275375207
96,62,152.15099361462111,246.15593872578873,244.74021726147433
97,62,2095.85712986501,5282.250490629843,5282.753904932889
98,62,781.0467493641427,1228.0665627784404,1227.292009266738
99,62,728.4607096830772,880.8596509943243,881.9203834443153
100,62,438.10786913582007,586.5013309270643,588.3216666566681
101,62,437.3238864362959,592.7723385451374,593.3282885217594
102,62,485.26067867908375,589.4723413273214,590.2386637580535
103,62,452.7679276633468,728.4706614623931,729.3270569132592
104,62,807.5828056693482,1311.3031993553336,1310.5689339123792
105,62,654.2982720399247,862.5184964654923,859.8301959246522
106,62,661.7068454133184,862.429353091998,859.1345780559661
107,62,680.7094863831204,1634.6678211381081,1632.9509472154264
108,62,1137.9372333166766,3025.058911173579,3026.4224114638137
109,62,855.1009848168528,1644.4152014596225,1645.1003321373814
110,62,843.6176876857904,1666.1005851325767,1667.5932092574187
111,62,851.8262770930685,1595.7096685100792,1599.420658061864
112,62,855.9529700431328,1588.938946416298,1591.8911372190717
113,62,886.7388768724846,2146.510640469221,2144.16948395909
1,63,1154.74330396237,3012.2912546730395,3011.3916860956674
2,63,1155.6362668143004,3012.604868553729,3014.643956444478
3,63,1144.5159407016142,2986.4793618841186,2989.1395705274126
4,63,1144.5159407016142,2986.063962925322,2989.1395705274126
5,63,1148.8514005778131,3053.4474970792858,3053.3284760058195
6,63,1973.3979126025913,5137.746125182911,5139.502844314187
7,63,1973.3979126025913,5136.641363623518,5139.502844314187
8,63,2071.191131191643,5607.772135541634,5609.973197437234
9,63,1082.1843227190457,1879.5263093923286,1883.029866780163
10,63,1195.9417794866843,2987.3311031411868,2987.3548300362804
11,63,1217.7739928024118,2968.78617382587,2969.806445898436
12,63,1219.9817762959276,2972.861315910128,2974.010710571511
13,63,1193.4302544199093,3032.897116046269,3034.0346511998546
14,63,1188.7943095975104,3027.846795743722,3028.4831161908965
15,63,1155.8287860280595,2970.146320865043,2970.998608144286
16,63,1153.7446878826693,2969.770466554277,2973.85233310326
17,63,862.6535723421041,1131.401707657972,1131.7709440281214
18,63,1991.2823429379898,5112.293083104416,5113.545586430231
19,63,1370.431293155498,2768.452669963916,2769.5156891046668
20,63,1376.9201005029424,2766.324634766099,2769.7046675813153
21,63,1375.3505022497245,2729.3396028271145,2731.191845144754
22,63,1372.5096973180864,2724.667069940777,2725.5352029654136
23,63,1371.2669866108797,2708.9131761300073,2708.916505667756
24,63,1371.2669866108797,2709.1266530621792,2708.916505667756
25,63,678.6877724762875,774.0655164685302,771.8128580520003
26,63,967.831457605247,1563.7594064013879,1567.783937872646
27,63,967.831457605247,1566.63695226948,1567.783937872646
28,63,968.5424239183027,1562.4007776785081,1562.7224209632252
29,63,971.8243366688138,1543.1589832130237,1545.3459611139133
30,63,1006.3687590101546,1573.8194101334902,1573.095084588539
31,63,1011.7481288027874,1584.250808461963,1587.0568240641203
32,63,1010.6378044104246,1582.6359488624298,1581.821349021426
33,63,895.6538126866072,1529.5344658410793,1532.1688963939996
34,63,973.9587484081123,1619.8209187043328,1623.040270206937
35,63,973.6149019308216,1646.0383509033177,1648.3901973625611
36,63,679.4378072629003,1632.7823828051557,1636.0769324093385
37,63,1993.6205803327523,4997.125517993307,4999.167671833441
38,63,142.12315702058555,255.38761160740015,250.1841991702073
39,63,503.94548172148205,1030.8203340510215,1029.5048975933482
40,63,471.261906570159,849.0041173228149,844.6468792826968
41,63,454.23387875698484,833.1109915064542,830.7131317257999
42,63,530.1074841499684,545.6975505381112,547.9202287083239
43,63,780.4412916742257,2881.457173494115,2879.6839594268777
44,63,1014.0477443545174,1732.3445753065103,1732.0744921745872
45,63,1939.676328394328,5165.683312440124,5167.994473837126
46,63,372.8623486568897,580.990792547718,581.322812017497
47,63,1088.146579606642,1638.4842132750564,1635.830863720622
48,63,553.8301954572499,833.5421520386906,838.0132048569857
49,63,549.5309805369087,825.866426338942,829.5424716407306
50,63,777.2358902493646,2860.553177224453,2860.568590750181
51,63,180.80402125102745,310.2728336855631,309.2219643856028
52,63,805.6733944740082,1351.3325640016767,1353.3589096675162
53,63,808.2639696394355,1354.7083239996573,1360.7808716388606
54,63,801.5701870659278,1347.6572614202905,1347.815251840897
55,63,801.5701870659278,1347.8112725231233,1347.815251840897
56,63,814.6821104419065,1368.922874273101,1370.709592584532
57,63,811.6900807436765,1366.203784510344,1369.707708122095
58,63,656.997562124974,856.0990906189359,853.9229700847704
59,63,853.3470689345821,1503.5236985161432,1504.2122879511533
60,63,785.470311819725,1441.404195998108,1442.2245410377382
61,63,1022.7319983962017,1846.350560952828,1845.98537449274
62,63,5.748017137676733,7.327578129509676,7.327974858570486
63,63,0,0,0
64,63,919.7944025233797,2183.1984882365045,2183.19134110484
65,63,888.4689970422565,2207.361032096637,2211.168744283127
66,63,887.5165241361561,2212.206756897684,2214.231629010615
67,63,885.3772191896034,2113.495902092329,2114.8859029286664
68,63,884.7348677072533,2105.850094530602,2107.3689211805995
69,63,653.2146392416176,956.9910548986085,954.2628436570147
70,63,649.90727349458,945.9457528861232,948.6754944022698
71,63,967.831457605247,1566.6085202691488,1567.783937872646
72,63,712.8004629294754,1679.8645395104704,1684.9645152690532
73,63,749.8764531877463,895.9993751929397,897.2363370424763
74,63,891.8529903639027,1404.8877434003143,1404.0231317510982
75,63,895.2978146985002,1405.7114758731304,1408.64403563934
76,63,921.6919897626964,1440.930491556712,1440.5471441911327
77,63,935.0342012154975,1455.8054597541652,1458.5907616040802
78,63,1016.701318256056,2140.688169085562,2139.689660117122
79,63,1200.4202226827017,2940.5782446330204,2942.298979623848
80,63,1200.4202226827017,2939.949356946161,2942.298979623848
81,63,1184.9125280432056,2918.358173444387,2921.0336165892395
82,63,1186.4913930679961,2921.7527016700565,2922.123433260738
83,63,508.81842725682424,489.08274657804355,490.0779621228942
84,63,486.4651295648551,870.3819021909891,867.7173600855374
85,63,1360.9930679124893,3026.5651763786586,3026.3683157310074
86,63,1360.9930679124893,3027.007940726156,3026.3683157310074
87,63,1362.1244089627364,3025.2788662916164,3026.6929419291396
88,63,949.4095663506217,1568.9863869493379,1569.4097806835632
89,63,843.2103960991409,1112.1773020291118,1113.6465930803918
90,63,849.0951545928006,1240.7733318378216,1240.182893110358
91,63,1406.4537924929352,2754.1326092465933,2756.213732254292
92,63,1387.0873215731042,2712.580239072233,2712.176085816995
93,63,1203.041252244757,2024.3562559906059,2021.7786505198617
94,63,791.288736320645,1249.787510969623,1249.135967706169
95,63,861.6160042238981,1381.5025748015837,1382.665155055339
96,63,147.24898198321353,243.53774136469792,240.51943496610988
97,63,2099.306638573452,5282.088450997447,5285.2197341961155
98,63,780.0738837424011,1224.864395863755,1227.3725405027772
99,63,733.2177778457616,888.1684597578491,886.8689424364253
100,63,442.8955263878707,593.5215028255981,592.4891119977641
101,63,442.1115436883465,599.7718742356194,597.4635608569245
102,63,490.0483359311344,596.6662328598554,594.779259514361
103,63,457.2960721898404,730.6379170111014,733.3018983227871
104,63,806.6099400476065,1308.0771789139571,1310.6434065672133
105,63,649.5435402608875,855.1999582475869,854.5772159036815
106,63,656.997562124974,855.105520677292,853.9229700847704
107,63,681.8866135255131,1634.76856093906,1635.6094303569646
108,63,1141.3867420251179,3028.5788408981953,3031.156264902979
109,63,859.3289267929973,1648.2805410066844,1650.0030599377294
110,63,847.8456296619348,1669.8624418246934,1672.4433419376187
111,63,856.054219069213,1599.4294031698635,1604.2456085533565
112,63,860.1809120192771,1592.6762154951539,1596.72464700521
113,63,890.4389873841463,2149.497948786154,2148.6219388981017
1,64,932.3223849778078,1175.9283465534272,1176.1005769705248
2,64,933.1102022976575,1175.4113199993183,1177.2347993007206
3,64,920.3015009140081,1148.8830658199722,1152.7053886762985
4,64,920.3015009140081,1148.1125817366728,1152.7053886762985
5,64,364.28981624012624,874.945850885603,874.7020391876706
6,64,1168.371901197499,3222.109266795516,3225.266108228852
7,64,1168.371901197499,3220.906748086678,3225.266108228852
8,64,1266.1651197865513,3860.4445527707367,3863.90625113718
9,64,2151.0663043343748,3181.790392118146,3184.365410059085
10,64,697.023387486263,863.6797701968176,863.9915259713118
11,64,660.6595885926141,836.9000071096691,837.9944191827836
12,64,659.6440201944204,838.939767962293,841.4965310658018
13,64,750.1713327797506,911.7815732155314,913.9651717969061
14,64,761.6014037353146,909.8766203371368,911.8343378850378
15,64,791.6194154285738,864.7063644548094,866.3320132352138
16,64,803.6618642444054,865.4116174735261,871.2789773317054
17,64,1965.8775821013721,2823.3788679485137,2823.79034312122
18,64,1186.2563315328973,3211.803024348369,3213.690513446935
19,64,479.1294501719894,1003.8911317248179,999.7501019058037
20,64,485.6182575194337,1004.8323359181381,1004.8416648182691
21,64,487.5702742857511,980.5526439577255,979.1085625312148
22,64,484.72946935411323,973.9740564177872,970.2704282117056
23,64,483.48675864690625,958.7831747123569,954.2066109773432
24,64,483.48675864690625,958.7486773627162,954.2066109773432
25,64,1082.09526606018,1695.7099746781225,1695.9816377165791
26,64,848.253898930268,672.8556217123971,667.1997371442067
27,64,848.253898930268,670.2289440797032,667.1997371442067
28,64,854.5280528176582,674.2312101502895,670.9642538670171
29,64,872.0636777315754,689.9533078644868,687.2125625157411
